Game_ID,Away_Team,Home_Team,Date,Ref_Crew,Accepted_Count,Yards,Away_Count,Away_Yards,Home_Count,Home_Yards,Total_Flags,Week,Year
1141,Atlanta,Arizona,10/27/2013,Mike Carey,18,107,10,55,8,52,19,8,2013
1142,Washington,Denver,10/27/2013,Ron Winter,7,62,1,5,6,57,10,8,2013
1143,Green Bay,Minnesota,10/27/2013,Scott Green,13,166,6,120,7,46,13,8,2013
1144,Seattle,St. Louis,10/28/2013,Gene Steratore,18,136,10,83,8,53,21,8,2013
1145,Cincinnati,Miami,10/31/2013,Bill Leavy,5,88,3,63,2,25,6,9,2013
1146,Kansas City,Buffalo,11/3/2013,Ron Winter,11,86,5,38,6,48,12,9,2013
1147,Atlanta,Carolina,11/3/2013,Tony Corrente,9,74,7,59,2,15,9,9,2013
1148,Minnesota,Dallas,11/3/2013,Jeff Triplette,9,80,4,35,5,45,11,9,2013
1149,New Orleans,N.Y. Jets,11/3/2013,Clete Blakeman,17,121,9,59,8,62,18,9,2013
1150,Tennessee,St. Louis,11/3/2013,Pete Morelli,9,74,3,30,6,44,9,9,2013
1151,San Diego,Washington,11/3/2013,Jerome Boger,14,128,7,63,7,65,15,9,2013
1152,Philadelphia,Oakland,11/3/2013,Ed Hochuli,15,122,7,52,8,70,19,9,2013
1153,Tampa Bay,Seattle,11/3/2013,Mike Carey,14,166,8,99,6,67,16,9,2013
1154,Baltimore,Cleveland,11/3/2013,Scott Green,15,135,9,80,6,55,15,9,2013
1155,Pittsburgh,New England,11/3/2013,Walt Coleman,11,126,8,96,3,30,12,9,2013
1156,Indianapolis,Houston,11/3/2013,Bill Vinovich,8,101,3,15,5,86,9,9,2013
1157,Chicago,Green Bay,11/4/2013,Walt Anderson,4,45,4,45,0,0,5,9,2013
1158,Washington,Minnesota,11/7/2013,Ed Hochuli,9,70,8,63,1,7,10,10,2013
1159,Seattle,Atlanta,11/10/2013,Bill Vinovich,10,95,9,80,1,15,11,10,2013
1160,Cincinnati,Baltimore,11/10/2013,Walt Coleman,17,199,9,134,8,65,18,10,2013
1161,Detroit,Chicago,11/10/2013,Bill Leavy,10,90,5,51,5,39,10,10,2013
1162,Philadelphia,Green Bay,11/10/2013,Mike Carey,10,96,5,65,5,31,12,10,2013
1163,St. Louis,Indianapolis,11/10/2013,Terry McAulay,10,66,8,46,2,20,11,10,2013
1164,Oakland,N.Y. Giants,11/10/2013,Pete Morelli,9,70,8,65,1,5,11,10,2013
1165,Buffalo,Pittsburgh,11/10/2013,Scott Green,10,72,4,30,6,42,13,10,2013
1166,Jacksonville,Tennessee,11/10/2013,John Parry,10,64,4,19,6,45,12,10,2013
1167,Carolina,San Francisco,11/10/2013,Carl Cheffers,7,50,3,25,4,25,9,10,2013
1168,Houston,Arizona,11/10/2013,Gene Steratore,12,82,7,53,5,29,12,10,2013
1169,Denver,San Diego,11/10/2013,Tony Corrente,9,68,3,28,6,40,9,10,2013
1170,Dallas,New Orleans,11/10/2013,Jerome Boger,17,126,11,82,6,44,18,10,2013
1171,Miami,Tampa Bay,11/11/2013,Jeff Triplette,13,140,4,70,9,70,13,10,2013
1172,Indianapolis,Tennessee,11/14/2013,Mike Carey,9,85,5,51,4,34,12,11,2013
1173,N.Y. Jets,Buffalo,11/17/2013,Bill Leavy,12,88,4,24,8,64,12,11,2013
1174,Baltimore,Chicago,11/17/2013,Gene Steratore,18,157,5,46,13,111,21,11,2013
1175,Cleveland,Cincinnati,11/17/2013,Carl Cheffers,13,104,5,40,8,64,15,11,2013
1176,Oakland,Houston,11/17/2013,Ron Winter,17,127,8,77,9,50,21,11,2013
1177,Arizona,Jacksonville,11/17/2013,Jeff Triplette,11,82,5,42,6,40,12,11,2013
1178,San Diego,Miami,11/17/2013,Pete Morelli,13,91,10,76,3,15,13,11,2013
1179,Washington,Philadelphia,11/17/2013,Walt Coleman,13,107,4,39,9,68,15,11,2013
1180,Detroit,Pittsburgh,11/17/2013,Walt Anderson,12,68,8,45,4,23,14,11,2013
1181,Atlanta,Tampa Bay,11/17/2013,Ed Hochuli,18,166,7,45,11,121,19,11,2013
1182,Kansas City,Denver,11/17/2013,John Parry,22,135,9,53,13,82,23,11,2013
1183,San Francisco,New Orleans,11/17/2013,Tony Corrente,9,93,5,45,4,48,10,11,2013
1184,Minnesota,Seattle,11/17/2013,Jerome Boger,11,116,4,20,7,96,11,11,2013
1185,Green Bay,N.Y. Giants,11/17/2013,Terry McAulay,8,68,5,38,3,30,13,11,2013
1186,New England,Carolina,11/18/2013,Clete Blakeman,12,97,5,50,7,47,12,11,2013
1187,New Orleans,Atlanta,11/21/2013,Ron Winter,8,91,5,66,3,25,10,12,2013
1188,N.Y. Jets,Baltimore,11/24/2013,Jeff Triplette,11,97,6,56,5,41,12,12,2013
1189,Pittsburgh,Cleveland,11/24/2013,Terry McAulay,4,18,2,8,2,10,5,12,2013
1190,Tampa Bay,Detroit,11/24/2013,Clete Blakeman,14,106,9,67,5,39,16,12,2013
1191,Minnesota,Green Bay,11/24/2013,Bill Vinovich,12,103,5,53,7,50,15,12,2013
1192,Jacksonville,Houston,11/24/2013,Mike Carey,9,85,7,63,2,22,10,12,2013
1193,San Diego,Kansas City,11/24/2013,Walt Coleman,16,159,9,97,7,62,17,12,2013
1194,Carolina,Miami,11/24/2013,Scott Green,14,111,8,56,6,55,15,12,2013
1195,Chicago,St. Louis,11/24/2013,Jerome Boger,16,123,10,84,6,39,19,12,2013
1196,Indianapolis,Arizona,11/24/2013,Bill Leavy,15,173,6,89,9,84,15,12,2013
1197,Tennessee,Oakland,11/24/2013,Carl Cheffers,14,150,10,100,4,50,14,12,2013
1198,Dallas,N.Y. Giants,11/24/2013,Walt Anderson,22,166,11,85,11,81,23,12,2013
1199,Denver,New England,11/24/2013,Gene Steratore,14,121,9,85,5,36,14,12,2013
1200,San Francisco,Washington,11/25/2013,John Parry,8,55,4,25,4,30,8,12,2013
1201,Green Bay,Detroit,11/28/2013,Gene Steratore,8,75,3,25,5,50,10,13,2013
1202,Oakland,Dallas,11/28/2013,Scott Green,16,111,10,71,6,40,16,13,2013
1203,Pittsburgh,Baltimore,11/28/2013,Clete Blakeman,13,106,4,51,9,55,13,13,2013
1204,Tampa Bay,Carolina,12/1/2013,Ron Winter,7,55,4,30,3,25,8,13,2013
1205,Jacksonville,Cleveland,12/1/2013,Bill Leavy,14,85,5,35,9,50,14,13,2013
1206,Tennessee,Indianapolis,12/1/2013,Walt Coleman,13,124,6,74,7,50,15,13,2013
1207,Denver,Kansas City,12/1/2013,Terry McAulay,19,177,10,75,9,102,20,13,2013
1208,Chicago,Minnesota,12/1/2013,Carl Cheffers,12,111,6,51,6,60,13,13,2013
1209,Miami,N.Y. Jets,12/1/2013,Mike Carey,7,53,3,28,4,25,7,13,2013
1210,Arizona,Philadelphia,12/1/2013,Tony Corrente,11,103,6,55,5,48,13,13,2013
1211,Atlanta,Buffalo,12/1/2013,Walt Anderson,14,124,8,75,6,49,15,13,2013
1212,St. Louis,San Francisco,12/1/2013,Bill Vinovich,20,190,11,105,9,85,20,13,2013
1213,New England,Houston,12/1/2013,Pete Morelli,2,25,0,0,2,25,2,13,2013
1214,Cincinnati,San Diego,12/1/2013,John Parry,8,75,3,30,5,45,9,13,2013
1215,N.Y. Giants,Washington,12/1/2013,Jeff Triplette,9,56,1,1,8,55,11,13,2013
1216,New Orleans,Seattle,12/2/2013,Ed Hochuli,15,118,7,52,8,66,16,13,2013
1217,Houston,Jacksonville,12/5/2013,Tony Corrente,22,234,14,177,8,57,23,14,2013
1218,Minnesota,Baltimore,12/8/2013,Pete Morelli,11,135,6,90,5,45,12,14,2013
1219,Indianapolis,Cincinnati,12/8/2013,Jeff Triplette,13,107,6,47,7,60,13,14,2013
1220,Cleveland,New England,12/8/2013,Jerome Boger,13,116,7,75,6,41,15,14,2013
1221,Oakland,N.Y. Jets,12/8/2013,Gene Steratore,8,67,4,31,4,36,10,14,2013
1222,Carolina,New Orleans,12/8/2013,Walt Anderson,10,80,5,35,5,45,13,14,2013
1223,Detroit,Philadelphia,12/8/2013,Ed Hochuli,10,53,9,48,1,5,10,14,2013
1224,Miami,Pittsburgh,12/8/2013,John Parry,9,65,4,31,5,34,9,14,2013
1225,Buffalo,Tampa Bay,12/8/2013,Bill Vinovich,19,190,11,114,8,76,21,14,2013
1226,Kansas City,Washington,12/8/2013,Carl Cheffers,7,57,3,30,4,27,9,14,2013
1227,Tennessee,Denver,12/8/2013,Scott Green,15,126,8,66,7,60,17,14,2013
1228,St. Louis,Arizona,12/8/2013,Walt Coleman,17,121,11,90,6,31,19,14,2013
1229,N.Y. Giants,San Diego,12/8/2013,Ron Winter,13,102,7,72,6,30,15,14,2013
1230,Seattle,San Francisco,12/8/2013,Clete Blakeman,16,155,9,85,7,70,19,14,2013
1231,Atlanta,Green Bay,12/8/2013,Bill Leavy,5,25,3,15,2,10,6,14,2013
1232,Dallas,Chicago,12/9/2013,Terry McAulay,6,65,4,50,2,15,7,14,2013
1233,San Diego,Denver,12/12/2013,Bill Vinovich,10,78,4,35,6,43,10,15,2013
1234,Washington,Atlanta,12/15/2013,Gene Steratore,16,139,9,66,7,73,21,15,2013
1235,Chicago,Cleveland,12/15/2013,Jeff Triplette,16,130,7,40,9,90,17,15,2013
1236,Houston,Indianapolis,12/15/2013,Jerome Boger,18,150,14,114,4,36,20,15,2013
1237,Buffalo,Jacksonville,12/15/2013,Ron Winter,13,147,7,67,6,80,15,15,2013
1238,New England,Miami,12/15/2013,Tony Corrente,5,23,1,2,4,21,7,15,2013
1239,Philadelphia,Minnesota,12/15/2013,Walt Anderson,12,119,9,94,3,25,12,15,2013
1240,Seattle,N.Y. Giants,12/15/2013,Bill Leavy,13,88,8,50,5,38,15,15,2013
1241,New Orleans,St. Louis,12/15/2013,Mike Carey,12,107,8,77,4,30,13,15,2013
1242,San Francisco,Tampa Bay,12/15/2013,Scott Green,12,94,8,62,4,32,14,15,2013
1243,Arizona,Tennessee,12/15/2013,Pete Morelli,12,85,9,69,3,16,12,15,2013
1244,N.Y. Jets,Carolina,12/15/2013,Terry McAulay,9,79,3,20,6,59,11,15,2013
1245,Kansas City,Oakland,12/15/2013,Clete Blakeman,18,181,8,91,10,90,20,15,2013
1246,Green Bay,Dallas,12/15/2013,Walt Coleman,14,138,7,59,7,79,15,15,2013
1247,Cincinnati,Pittsburgh,12/15/2013,Ed Hochuli,10,75,6,50,4,25,10,15,2013
1248,Baltimore,Detroit,12/16/2013,Carl Cheffers,15,149,7,60,8,89,17,15,2013
1249,Miami,Buffalo,12/22/2013,Clete Blakeman,10,68,6,37,4,31,12,16,2013
1250,New Orleans,Carolina,12/22/2013,Gene Steratore,7,66,4,40,3,26,9,16,2013
1251,Minnesota,Cincinnati,12/22/2013,Terry McAulay,11,95,5,40,6,55,13,16,2013
1252,Denver,Houston,12/22/2013,Ed Hochuli,12,124,8,67,4,57,15,16,2013
1253,Tennessee,Jacksonville,12/22/2013,Bill Vinovich,5,19,1,4,4,15,5,16,2013
1254,Indianapolis,Kansas City,12/22/2013,Tony Corrente,10,96,3,31,7,65,12,16,2013
1255,Cleveland,N.Y. Jets,12/22/2013,Pete Morelli,9,59,3,24,6,35,9,16,2013
1256,Chicago,Philadelphia,12/22/2013,Mike Carey,4,25,2,10,2,15,4,16,2013
1257,Tampa Bay,St. Louis,12/22/2013,John Parry,10,111,3,26,7,85,12,16,2013
1258,Dallas,Washington,12/22/2013,Bill Leavy,14,86,6,42,8,44,17,16,2013
1259,N.Y. Giants,Detroit,12/22/2013,Jerome Boger,12,90,5,30,7,60,13,16,2013
1260,Arizona,Seattle,12/22/2013,Scott Green,16,148,7,46,9,102,17,16,2013
1261,Pittsburgh,Green Bay,12/22/2013,Carl Cheffers,16,148,7,58,9,90,20,16,2013
1262,Oakland,San Diego,12/22/2013,Walt Anderson,15,97,12,73,3,24,19,16,2013
1263,New England,Baltimore,12/22/2013,Ron Winter,16,141,7,58,9,83,19,16,2013
1264,Atlanta,San Francisco,12/23/2013,Walt Coleman,12,82,5,37,7,45,14,16,2013
1265,Carolina,Atlanta,12/29/2013,John Parry,9,94,4,38,5,56,9,17,2013
1266,Green Bay,Chicago,12/29/2013,Clete Blakeman,6,55,1,15,5,40,6,17,2013
1267,Baltimore,Cincinnati,12/29/2013,Scott Green,16,132,6,56,10,76,17,17,2013
1268,Philadelphia,Dallas,12/29/2013,Gene Steratore,7,55,6,50,1,5,7,17,2013
1269,Jacksonville,Indianapolis,12/29/2013,Pete Morelli,7,60,5,50,2,10,7,17,2013
1270,N.Y. Jets,Miami,12/29/2013,Jerome Boger,10,74,5,36,5,38,11,17,2013
1271,Detroit,Minnesota,12/29/2013,Tony Corrente,10,77,6,52,4,25,12,17,2013
1272,Buffalo,New England,12/29/2013,Ed Hochuli,10,85,6,54,4,31,11,17,2013
1273,Tampa Bay,New Orleans,12/29/2013,Carl Cheffers,17,172,8,78,9,94,17,17,2013
1274,Washington,N.Y. Giants,12/29/2013,Bill Vinovich,6,50,3,30,3,20,6,17,2013
1275,Cleveland,Pittsburgh,12/29/2013,Mike Carey,5,45,3,30,2,15,6,17,2013
1276,Houston,Tennessee,12/29/2013,Terry McAulay,12,131,5,55,7,76,13,17,2013
1277,San Francisco,Arizona,12/29/2013,Walt Anderson,7,50,4,20,3,30,7,17,2013
1278,Denver,Oakland,12/29/2013,Ron Winter,8,66,6,56,2,10,8,17,2013
1279,Kansas City,San Diego,12/29/2013,Bill Leavy,5,27,1,5,4,22,6,17,2013
1280,St. Louis,Seattle,12/29/2013,Jeff Triplette,19,152,12,87,7,65,21,17,2013
1281,Green Bay,Seattle,9/4/2014,John Parry,12,134,8,65,4,69,12,1,2014
1282,New Orleans,Atlanta,9/7/2014,Bill Leavy,13,123,3,27,10,96,14,1,2014
1283,Cincinnati,Baltimore,9/7/2014,Gene Steratore,7,74,4,45,3,29,8,1,2014
1284,Buffalo,Chicago,9/7/2014,Brad Allen,13,151,9,108,4,43,19,1,2014
1285,Washington,Houston,9/7/2014,Jerome Boger,13,115,7,70,6,45,18,1,2014
1286,Tennessee,Kansas City,9/7/2014,Ron Torbert,15,135,12,110,3,25,20,1,2014
1287,New England,Miami,9/7/2014,Walt Anderson,13,126,9,100,4,26,16,1,2014
1288,Oakland,N.Y. Jets,9/7/2014,Craig Wrolstad,15,125,4,20,11,105,17,1,2014
1289,Jacksonville,Philadelphia,9/7/2014,Jeff Triplette,13,105,7,55,6,50,15,1,2014
1290,Cleveland,Pittsburgh,9/7/2014,Carl Cheffers,19,151,8,55,11,96,24,1,2014
1291,Minnesota,St. Louis,9/7/2014,Ed Hochuli,20,181,7,60,13,121,25,1,2014
1292,San Francisco,Dallas,9/7/2014,Terry McAulay,21,152,11,80,10,72,21,1,2014
1293,Carolina,Tampa Bay,9/7/2014,Pete Morelli,9,70,6,55,3,15,11,1,2014
1294,Indianapolis,Denver,9/7/2014,Tony Corrente,16,115,9,45,7,70,21,1,2014
1295,N.Y. Giants,Detroit,9/8/2014,Clete Blakeman,12,110,4,25,8,85,12,1,2014
1296,San Diego,Arizona,9/8/2014,Bill Vinovich,11,70,6,47,5,23,13,1,2014
1297,Pittsburgh,Baltimore,9/11/2014,Ed Hochuli,13,110,9,75,4,35,15,2,2014
1298,Miami,Buffalo,9/14/2014,Clete Blakeman,9,60,3,20,6,40,10,2,2014
1299,Detroit,Carolina,9/14/2014,Jerome Boger,9,78,5,33,4,45,13,2,2014
1300,Atlanta,Cincinnati,9/14/2014,Bill Vinovich,14,111,7,56,7,55,17,2,2014
1301,New Orleans,Cleveland,9/14/2014,Craig Wrolstad,9,69,5,39,4,30,11,2,2014
1302,New England,Minnesota,9/14/2014,Tony Corrente,22,221,15,163,7,58,26,2,2014
1303,Arizona,N.Y. Giants,9/14/2014,John Parry,16,141,7,71,9,70,20,2,2014
1304,Dallas,Tennessee,9/14/2014,Walt Coleman,9,60,4,25,5,35,9,2,2014
1305,Jacksonville,Washington,9/14/2014,Ron Torbert,17,142,6,44,11,98,24,2,2014
1306,Seattle,San Diego,9/14/2014,Pete Morelli,14,106,8,53,6,53,17,2,2014
1307,St. Louis,Tampa Bay,9/14/2014,Jeff Triplette,9,95,5,65,4,30,13,2,2014
1308,Kansas City,Denver,9/14/2014,Gene Steratore,18,133,7,62,11,71,22,2,2014
1309,N.Y. Jets,Green Bay,9/14/2014,Walt Anderson,10,117,7,82,3,35,14,2,2014
1310,Houston,Oakland,9/14/2014,Brad Allen,12,109,7,85,5,24,21,2,2014
1311,Chicago,San Francisco,9/14/2014,Carl Cheffers,26,176,10,58,16,118,33,2,2014
1312,Philadelphia,Indianapolis,9/15/2014,Terry McAulay,15,160,11,90,4,70,18,2,2014
1313,Tampa Bay,Atlanta,9/18/2014,Craig Wrolstad,16,160,11,110,5,50,23,3,2014
1314,San Diego,Buffalo,9/21/2014,John Parry,17,145,6,44,11,101,19,3,2014
1315,Tennessee,Cincinnati,9/21/2014,Brad Allen,18,149,11,99,7,50,20,3,2014
1316,Baltimore,Cleveland,9/21/2014,Bill Leavy,17,126,5,32,12,94,18,3,2014
1317,Green Bay,Detroit,9/21/2014,Carl Cheffers,11,70,5,30,6,40,11,3,2014
1318,Indianapolis,Jacksonville,9/21/2014,Walt Coleman,10,61,8,46,2,15,16,3,2014
1319,Oakland,New England,9/21/2014,Pete Morelli,12,108,6,49,6,59,17,3,2014
1320,Minnesota,New Orleans,9/21/2014,Walt Anderson,9,74,5,44,4,30,10,3,2014
1321,Houston,N.Y. Giants,9/21/2014,Terry McAulay,9,71,5,40,4,31,10,3,2014
1322,Washington,Philadelphia,9/21/2014,Tony Corrente,19,201,10,131,9,70,24,3,2014
1323,Dallas,St. Louis,9/21/2014,Clete Blakeman,11,134,3,15,8,119,13,3,2014
1324,San Francisco,Arizona,9/21/2014,Gene Steratore,14,143,9,107,5,36,21,3,2014
1325,Kansas City,Miami,9/21/2014,Jeff Triplette,10,88,4,23,6,65,11,3,2014
1326,Denver,Seattle,9/21/2014,Bill Vinovich,11,61,4,27,7,34,13,3,2014
1327,Pittsburgh,Carolina,9/21/2014,Ron Torbert,18,196,11,91,7,105,25,3,2014
1328,Chicago,N.Y. Jets,9/22/2014,Jerome Boger,15,173,9,95,6,78,15,3,2014
1329,N.Y. Giants,Washington,9/25/2014,Carl Cheffers,18,154,7,66,11,88,19,4,2014
1330,Carolina,Baltimore,9/28/2014,Craig Wrolstad,11,99,7,59,4,40,12,4,2014
1331,Green Bay,Chicago,9/28/2014,Terry McAulay,15,116,9,70,6,46,15,4,2014
1332,Buffalo,Houston,9/28/2014,Bill Vinovich,16,130,8,40,8,90,17,4,2014
1333,Tennessee,Indianapolis,9/28/2014,Jerome Boger,17,156,6,68,11,88,21,4,2014
1334,Atlanta,Minnesota,9/28/2014,Ron Torbert,11,90,5,50,6,40,14,4,2014
1335,Detroit,N.Y. Jets,9/28/2014,Walt Coleman,11,65,5,33,6,32,11,4,2014
1336,Miami,Oakland,9/28/2014,Bill Leavy,14,115,5,35,9,80,14,4,2014
1337,Tampa Bay,Pittsburgh,9/28/2014,Walt Anderson,22,175,9,50,13,125,31,4,2014
1338,Jacksonville,San Diego,9/28/2014,Clete Blakeman,10,89,3,32,7,57,12,4,2014
1339,Philadelphia,San Francisco,9/28/2014,Ed Hochuli,20,150,10,70,10,80,21,4,2014
1340,New Orleans,Dallas,9/28/2014,Gene Steratore,9,70,3,20,6,50,10,4,2014
1341,New England,Kansas City,9/29/2014,John Parry,7,65,3,30,4,35,7,4,2014
1342,Minnesota,Green Bay,10/2/2014,Brad Allen,14,121,9,91,5,30,14,5,2014
1343,Chicago,Carolina,10/5/2014,Tony Corrente,13,110,10,80,3,30,14,5,2014
1344,Houston,Dallas,10/5/2014,Pete Morelli,12,91,5,35,7,56,13,5,2014
1345,Buffalo,Detroit,10/5/2014,Craig Wrolstad,19,136,11,74,8,62,24,5,2014
1346,Baltimore,Indianapolis,10/5/2014,Walt Anderson,11,119,5,36,6,83,16,5,2014
1347,Pittsburgh,Jacksonville,10/5/2014,Terry McAulay,11,84,7,50,4,34,15,5,2014
1348,Tampa Bay,New Orleans,10/5/2014,Carl Cheffers,21,163,15,113,6,50,26,5,2014
1349,Atlanta,N.Y. Giants,10/5/2014,Ed Hochuli,11,96,8,81,3,15,15,5,2014
1350,St. Louis,Philadelphia,10/5/2014,Bill Vinovich,14,121,10,82,4,39,17,5,2014
1351,Cleveland,Tennessee,10/5/2014,Gene Steratore,14,142,7,74,7,68,26,5,2014
1352,Arizona,Denver,10/5/2014,Bill Leavy,10,82,3,15,7,67,11,5,2014
1353,N.Y. Jets,San Diego,10/5/2014,Ron Torbert,17,170,12,94,5,76,21,5,2014
1354,Kansas City,San Francisco,10/5/2014,Walt Coleman,6,39,4,29,2,10,8,5,2014
1355,Cincinnati,New England,10/5/2014,Jerome Boger,16,151,4,37,12,114,17,5,2014
1356,Seattle,Washington,10/6/2014,Jeff Triplette,16,120,13,90,3,30,16,5,2014
1357,Indianapolis,Houston,10/9/2014,Ron Torbert,10,117,5,51,5,66,11,6,2014
1358,Chicago,Atlanta,10/12/2014,Walt Anderson,13,99,7,47,6,52,18,6,2014
1359,New England,Buffalo,10/12/2014,Walt Coleman,17,167,9,60,8,107,23,6,2014
1360,Carolina,Cincinnati,10/12/2014,Carl Cheffers,21,179,8,60,13,119,23,6,2014
1361,Pittsburgh,Cleveland,10/12/2014,Pete Morelli,12,102,6,42,6,60,13,6,2014
1362,Green Bay,Miami,10/12/2014,Bill Vinovich,9,69,4,44,5,25,10,6,2014
1363,Detroit,Minnesota,10/12/2014,John Parry,14,100,5,40,9,60,17,6,2014
1364,Denver,N.Y. Jets,10/12/2014,Brad Allen,13,110,11,101,2,9,16,6,2014
1365,Baltimore,Tampa Bay,10/12/2014,Jerome Boger,13,113,8,70,5,43,14,6,2014
1366,Jacksonville,Tennessee,10/12/2014,Jeff Triplette,11,83,6,35,5,48,13,6,2014
1367,San Diego,Oakland,10/12/2014,Tony Corrente,18,139,7,60,11,79,19,6,2014
1368,Washington,Arizona,10/12/2014,Ed Hochuli,20,170,6,62,14,108,21,6,2014
1369,Dallas,Seattle,10/12/2014,Bill Leavy,15,104,6,46,9,58,17,6,2014
1370,N.Y. Giants,Philadelphia,10/12/2014,Clete Blakeman,13,99,10,74,3,25,14,6,2014
1371,San Francisco,St. Louis,10/13/2014,Craig Wrolstad,13,61,5,23,8,38,16,6,2014
1372,N.Y. Jets,New England,10/16/2014,Bill Leavy,16,134,7,70,9,64,17,7,2014
1373,Atlanta,Baltimore,10/19/2014,Carl Cheffers,16,148,7,76,9,72,17,7,2014
1374,Minnesota,Buffalo,10/19/2014,Ed Hochuli,15,98,7,50,8,48,18,7,2014
1375,Miami,Chicago,10/19/2014,Pete Morelli,9,99,7,84,2,15,14,7,2014
1376,New Orleans,Detroit,10/19/2014,Terry McAulay,21,205,12,134,9,71,25,7,2014
1377,Carolina,Green Bay,10/19/2014,Jeff Triplette,14,99,9,70,5,29,20,7,2014
1378,Cincinnati,Indianapolis,10/19/2014,Gene Steratore,12,77,4,20,8,57,13,7,2014
1379,Cleveland,Jacksonville,10/19/2014,Tony Corrente,11,75,8,50,3,25,13,7,2014
1380,Seattle,St. Louis,10/19/2014,Brad Allen,12,109,10,89,2,20,12,7,2014
1381,Tennessee,Washington,10/19/2014,Walt Anderson,18,146,11,96,7,50,22,7,2014
1382,Kansas City,San Diego,10/19/2014,Bill Vinovich,11,122,7,73,4,49,11,7,2014
1383,N.Y. Giants,Dallas,10/19/2014,Jerome Boger,12,86,6,40,6,46,14,7,2014
1384,Arizona,Oakland,10/19/2014,Clete Blakeman,14,117,6,43,8,74,15,7,2014
1385,San Francisco,Denver,10/19/2014,John Parry,14,137,6,62,8,75,17,7,2014
1386,Houston,Pittsburgh,10/20/2014,Walt Coleman,10,58,4,20,6,38,11,7,2014
1387,San Diego,Denver,10/23/2014,Terry McAulay,16,148,7,77,9,71,17,8,2014
1388,Detroit,Atlanta,10/26/2014,Pete Morelli,13,124,8,85,5,39,17,8,2014
1389,Seattle,Carolina,10/26/2014,Walt Coleman,11,61,7,41,4,20,11,8,2014
1390,Baltimore,Cincinnati,10/26/2014,Clete Blakeman,13,91,7,51,6,40,14,8,2014
1391,Miami,Jacksonville,10/26/2014,Jerome Boger,13,89,7,52,6,37,19,8,2014
1392,St. Louis,Kansas City,10/26/2014,Jeff Triplette,15,119,8,68,7,51,16,8,2014
1393,Chicago,New England,10/26/2014,Brad Allen,12,79,5,41,7,38,13,8,2014
1394,Buffalo,N.Y. Jets,10/26/2014,Gene Steratore,17,139,7,49,10,90,19,8,2014
1395,Minnesota,Tampa Bay,10/26/2014,Craig Wrolstad,14,111,6,59,8,52,20,8,2014
1396,Houston,Tennessee,10/26/2014,Bill Leavy,10,96,4,35,6,61,11,8,2014
1397,Philadelphia,Arizona,10/26/2014,Walt Anderson,21,198,11,103,10,95,24,8,2014
1398,Oakland,Cleveland,10/26/2014,Ron Torbert,14,84,8,54,6,30,18,8,2014
1399,Indianapolis,Pittsburgh,10/26/2014,John Parry,15,102,5,43,10,59,23,8,2014
1400,Green Bay,New Orleans,10/26/2014,Ed Hochuli,12,119,8,84,4,35,14,8,2014
1401,Washington,Dallas,10/27/2014,Tony Corrente,9,80,6,45,3,35,11,8,2014
1402,New Orleans,Carolina,10/30/2014,Clete Blakeman,10,103,4,36,6,67,10,9,2014
1403,Jacksonville,Cincinnati,11/2/2014,Ron Torbert,9,75,3,35,6,40,10,9,2014
1404,Tampa Bay,Cleveland,11/2/2014,Terry McAulay,11,77,4,33,7,44,15,9,2014
1405,Arizona,Dallas,11/2/2014,Craig Wrolstad,11,95,6,62,5,33,13,9,2014
1406,Philadelphia,Houston,11/2/2014,John Parry,16,109,7,55,9,54,18,9,2014
1407,N.Y. Jets,Kansas City,11/2/2014,Tony Corrente,8,60,5,40,3,20,9,9,2014
1408,San Diego,Miami,11/2/2014,Brad Allen,10,82,7,57,3,25,11,9,2014
1409,Washington,Minnesota,11/2/2014,Gene Steratore,15,115,6,55,9,60,18,9,2014
1410,St. Louis,San Francisco,11/2/2014,Jerome Boger,18,127,9,83,9,44,22,9,2014
1411,Denver,New England,11/2/2014,Walt Anderson,19,143,10,72,9,71,20,9,2014
1412,Oakland,Seattle,11/2/2014,Ed Hochuli,14,134,5,69,9,65,14,9,2014
1413,Baltimore,Pittsburgh,11/2/2014,Bill Vinovich,17,175,10,108,7,67,19,9,2014
1414,Indianapolis,N.Y. Giants,11/3/2014,Carl Cheffers,8,60,4,30,4,30,11,9,2014
1415,Cleveland,Cincinnati,11/6/2014,Jeff Triplette,13,117,6,62,7,55,16,10,2014
1416,Tennessee,Baltimore,11/9/2014,Walt Coleman,14,107,9,67,5,40,17,10,2014
1417,Kansas City,Buffalo,11/9/2014,Brad Allen,9,63,3,19,6,44,10,10,2014
1418,Miami,Detroit,11/9/2014,Bill Leavy,15,142,5,44,10,98,20,10,2014
1419,Dallas,Jacksonville,11/9/2014,John Parry,11,84,9,65,2,19,14,10,2014
1420,San Francisco,New Orleans,11/9/2014,Bill Vinovich,8,58,2,15,6,43,9,10,2014
1421,Pittsburgh,N.Y. Jets,11/9/2014,Terry McAulay,12,95,3,20,9,75,13,10,2014
1422,Atlanta,Tampa Bay,11/9/2014,Clete Blakeman,15,109,5,30,10,79,18,10,2014
1423,Denver,Oakland,11/9/2014,Carl Cheffers,16,132,12,95,4,37,18,10,2014
1424,St. Louis,Arizona,11/9/2014,Ron Torbert,13,115,8,80,5,35,15,10,2014
1425,N.Y. Giants,Seattle,11/9/2014,Pete Morelli,10,85,4,35,6,50,12,10,2014
